"	⸮",,,,,,,,,,,,,,
$GPGGA,30621,3754.4078,S,14508.0983,E,1,8,1,103.3,M,-4.1,M,,*53
$GPGGA,30622,3754.4078,S,14508.0974,E,1,8,1,103.3,M,-4.1,M,,*58
$GPGGA,30623,3754.4079,S,14508.0964,E,1,8,1,103.4,M,-4.1,M,,*5E
$GPGGA,30624,3754.4079,S,14508.0954,E,1,8,1,103.4,M,-4.1,M,,*5A
$GPGGA,30625,3754.4079,S,14508.0944,E,1,8,1,103.4,M,-4.1,M,,*5A
$GPGGA,30626,3754.4079,S,14508.0935,E,1,8,1,103.4,M,-4.1,M,,*5F
$GPGGA,30627,3754.4079,S,14508.0926,E,1,8,1,103.4,M,-4.1,M,,*5C
$GPGGA,30628,3754.4079,S,14508.0917,E,1,8,1,103.4,M,-4.1,M,,*51
$GPGGA,30629,3754.4079,S,14508.0908,E,1,8,1,103.4,M,-4.1,M,,*5E
$GPGGA,30630,3754.408,S,14508.0899,E,1,8,1,103.3,M,-4.1,M,,*5E
$GPGGA,30631,3754.408,S,14508.0889,E,1,8,1,103.3,M,-4.1,M,,*5E
$GPGGA,30632,3754.4081,S,14508.088,E,1,8,1,103.4,M,-4.1,M,,*52
$GPGGA,30633,3754.4081,S,14508.0871,E,1,9,0.95,103.4,M,-4.1,M,,*51
$GPGGA,30634,3754.4081,S,14508.0862,E,1,9,0.95,103.3,M,-4.1,M,,*53
$GPGGA,30635,3754.4081,S,14508.0853,E,1,9,0.95,103.4,M,-4.1,M,,*57
$GPGGA,30636,3754.4082,S,14508.0843,E,1,9,0.95,103.4,M,-4.1,M,,*56
$GPGGA,30637,3754.4082,S,14508.0834,E,1,9,0.95,103.4,M,-4.1,M,,*57
$GPGGA,30638,3754.4082,S,14508.0825,E,1,9,0.95,103.4,M,-4.1,M,,*58
$GPGGA,30639,3754.4083,S,14508.0816,E,1,9,0.95,103.5,M,-4.1,M,,*59
$GPGGA,30640,3754.4083,S,14508.0807,E,1,9,0.95,103.6,M,-4.1,M,,*54
$GPGGA,30641,3754.4083,S,14508.0798,E,1,9,0.95,103.6,M,-4.1,M,,*5C
$GPGGA,30642,3754.4083,S,14508.0788,E,1,9,0.95,103.6,M,-4.1,M,,*5E
$GPGGA,30643,3754.4084,S,14508.0779,E,1,9,0.95,103.7,M,-4.1,M,,*57
$GPGGA,30644,3754.4083,S,14508.0769,E,1,8,1.21,103.7,M,-4.1,M,,*59
$GPGGA,30645,3754.4083,S,14508.076,E,1,9,0.95,103.7,M,-4.1,M,,*5E
$GPGGA,30646,3754.4083,S,14508.075,E,1,9,0.95,103.7,M,-4.1,M,,*5E
$GPGGA,30647,3754.4083,S,14508.0741,E,1,9,0.95,103.8,M,-4.1,M,,*50
$GPGGA,30648,3754.4083,S,14508.0732,E,1,9,0.95,103.8,M,-4.1,M,,*5B
$GPGGA,30649,3754.4083,S,14508.0723,E,1,9,0.95,103.8,M,-4.1,M,,*5A
$GPGGA,30650,3754.4083,S,14508.0713,E,1,9,0.95,103.8,M,-4.1,M,,*51
$GPGGA,30651,3754.4083,S,14508.0704,E,1,9,0.95,103.7,M,-4.1,M,,*59
$GPGGA,30652,3754.4085,S,14508.0696,E,1,9,0.95,103.5,M,-4.1,M,,*54
$GPGGA,30653,3754.4087,S,14508.069,E,1,9,0.95,103.3,M,-4.1,M,,*57
$GPGGA,30654,3754.4089,S,14508.0686,E,1,9,0.95,103.1,M,-4.1,M,,*5B
$GPGGA,30655,3754.4091,S,14508.0684,E,1,9,0.95,102.9,M,-4.1,M,,*58
$GPGGA,30656,3754.4091,S,14508.0684,E,1,9,0.95,102.7,M,-4.1,M,,*55
$GPGGA,30657,3754.409,S,14508.0685,E,1,9,0.95,102.8,M,-4.1,M,,*5B
$GPRMC,30525.354,A,3754.4082,S,14508.0686,E,0.27,163.03,280317,,,A*76,,
$GPRMC,30526.354,A,3754.4083,S,14508.069,E,0.32,122.59,280317,,,A*7D,,
$GPRMC,30527.355,A,3754.4089,S,14508.0662,E,1.2,94.8,280317,,,A*40,,
$GPRMC,30529,A,3754.4091,S,14508.0667,E,1.46,70.15,280317,,,A*47,,
$GPRMC,30530,A,3754.409,S,14508.069,E,2.6,79.41,280317,,,A*49,,
$GPRMC,30531,A,3754.4091,S,14508.0718,E,2.84,83.34,280317,,,A*45,,
$GPRMC,30532,A,3754.4091,S,14508.0732,E,2.41,88.51,280317,,,A*4F,,
$GPRMC,30533,A,3754.4093,S,14508.0744,E,2.6,90.58,280317,,,A*4E,,
$GPRMC,30534,A,3754.4094,S,14508.0754,E,2.96,93.3,280317,,,A*4B,,
$GPRMC,30535,A,3754.4095,S,14508.0761,E,2.22,98.05,280317,,,A*4F,,
$GPRMC,30536,A,3754.4097,S,14508.0767,E,2.75,94.38,280317,,,A*48,,
$GPRMC,30537,A,3754.4097,S,14508.0773,E,2.17,87.34,280317,,,A*46,,
$GPRMC,30538,A,3754.4097,S,14508.078,E,2.54,92.71,280317,,,A*47,,
$GPRMC,30539,A,3754.4096,S,14508.0788,E,2.44,86.97,280317,,,A*43,,
$GPRMC,30540,A,3754.4096,S,14508.0794,E,2.4,88.27,280317,,,A*41,,
$GPRMC,30541,A,3754.4096,S,14508.08,E,2.69,94.15,280317,,,A*45,,
$GPRMC,30542,A,3754.4096,S,14508.0809,E,2.34,88.41,280317,,,A*4B,,
$GPRMC,30543,A,3754.4095,S,14508.0817,E,2.6,90.69,280317,,,A*44,,
$GPRMC,30544,A,3754.4094,S,14508.0826,E,2.66,88.64,280317,,,A*42,,
$GPRMC,30545,A,3754.4093,S,14508.0835,E,2.73,89.82,280317,,,A*4B,,
$GPRMC,30546,A,3754.4093,S,14508.0844,E,2.58,89.52,280317,,,A*4A,,
$GPRMC,30547,A,3754.4092,S,14508.0854,E,2.67,89.9,280317,,,A*49,,
$GPRMC,30548,A,3754.4092,S,14508.0863,E,2.66,88.09,280317,,,A*42,,
$GPRMC,30549,A,3754.4091,S,14508.0873,E,2.66,89.08,280317,,,A*41,,
$GPRMC,30550,A,3754.4091,S,14508.0882,E,2.53,86.92,280317,,,A*4D,,
$GPRMC,30551,A,3754.409,S,14508.0891,E,2.63,87.36,280317,,,A*43,,
$GPRMC,30552,A,3754.4089,S,14508.09,E,2.65,88.15,280317,,,A*49,,
$GPRMC,30553,A,3754.4088,S,14508.091,E,2.75,89.79,280317,,,A*42,,
$GPRMC,30554,A,3754.4087,S,14508.0919,E,2.65,89.74,280317,,,A*4F,,
